,timestamp,page_views,ad_spend,is_weekend,day_of_week,is_holiday
107,2022-04-18,1588.1969606200823,255.23733438495518,False,Monday,False
108,2022-04-19,1353.2295802705826,257.7265117216829,False,Tuesday,False
109,2022-04-20,1329.9967670715703,247.766622527015,False,Wednesday,False
110,2022-04-21,1079.4790230599692,192.43686354102874,False,Thursday,False
111,2022-04-22,1195.9611482673092,249.2045837365235,False,Friday,False
112,2022-04-23,1257.3468279032356,181.80690629823079,True,Saturday,False
113,2022-04-24,1619.0698155694618,253.89726337455858,True,Sunday,False
114,2022-04-25,1425.217202608104,244.22917105656632,False,Monday,False
115,2022-04-26,1396.4231758667336,259.04642027000835,False,Tuesday,False
116,2022-04-27,1292.0730821327022,248.9586469088427,False,Wednesday,False
117,2022-04-28,1160.470880280958,214.93965887141405,False,Thursday,False
118,2022-04-29,1160.0325176937731,284.28468443545063,False,Friday,False
119,2022-04-30,1314.7359036989849,202.55799098060322,True,Saturday,False
120,2022-05-01,1464.5074628488467,203.7309584112914,True,Sunday,False
121,2022-05-02,1529.3686913223066,222.71837635615782,False,Monday,False
122,2022-05-03,1460.8685046517824,292.08382932808297,False,Tuesday,False
123,2022-05-04,1387.5988980241862,207.94446811623158,False,Wednesday,False
124,2022-05-05,1069.1646136179456,267.6057128140081,False,Thursday,False
125,2022-05-06,1084.216511592022,606.0760258589471,False,Friday,False
126,2022-05-07,1292.3943313945765,440.64626733072714,True,Saturday,False
127,2022-05-08,1697.745664466802,453.37342519656465,True,Sunday,False
128,2022-05-09,1668.501208881409,543.351898037277,False,Monday,False
129,2022-05-10,1656.1587143782026,525.2580874611618,False,Tuesday,False
130,2022-05-11,1493.0055268781862,493.8424541526638,False,Wednesday,False
131,2022-05-12,1259.9346637431433,542.4192463288286,False,Thursday,False
132,2022-05-13,1377.1344197613505,218.13088858821686,False,Friday,False
133,2022-05-14,1599.0128348667722,194.20777291905546,True,Saturday,False
134,2022-05-15,1623.5093694757586,152.4172729729859,True,Sunday,False
135,2022-05-16,1481.1635791760566,296.49803215052617,False,Monday,False
136,2022-05-17,1327.8953604202552,226.5024012299129,False,Tuesday,False
137,2022-05-18,1094.1427627164812,240.33815451382972,False,Wednesday,False
138,2022-05-19,1101.1210737455876,274.4055165210901,False,Thursday,False
139,2022-05-20,1051.2497752665865,213.07407050698134,False,Friday,False
140,2022-05-21,1316.0190616132195,186.82379803812387,True,Saturday,False
141,2022-05-22,1427.9410822726127,219.21428262847286,True,Sunday,False
142,2022-05-23,1509.4826612449128,201.77550296316318,False,Monday,False
143,2022-05-24,1241.7505422544275,255.53901575596913,False,Tuesday,False
144,2022-05-25,1237.956179779117,257.79648382745273,False,Wednesday,False
145,2022-05-26,1158.8605156521007,273.4546861533193,False,Thursday,False
146,2022-05-27,1002.9034534501706,212.89147867365756,False,Friday,False
147,2022-05-28,1349.3769029486828,140.3863016074717,True,Saturday,False
148,2022-05-29,1582.7394077057563,195.65824696850694,True,Sunday,False
149,2022-05-30,1389.331679487913,258.9095401969956,False,Monday,False
150,2022-05-31,1467.4763656470982,363.5095034849119,False,Tuesday,False
151,2022-06-01,1226.0655949116572,366.38816425944486,False,Wednesday,False
152,2022-06-02,1065.13360287624,335.5939763271809,False,Thursday,False
153,2022-06-03,1217.6859720134003,362.9623288893657,False,Friday,False
154,2022-06-04,1424.1264178499068,294.786892173496,True,Saturday,False
155,2022-06-05,1522.6357920861735,264.56417543374454,True,Sunday,False
156,2022-06-06,1613.8879403404694,411.9679533088783,False,Monday,False
157,2022-06-07,1347.1982260252496,264.21498762735365,False,Tuesday,False
158,2022-06-08,1241.88000919552,214.26089508392056,False,Wednesday,False
159,2022-06-09,1094.621441023854,269.6966082590149,False,Thursday,False
160,2022-06-10,1147.9303848642558,220.75954989318035,False,Friday,False
161,2022-06-11,1210.0408695823992,203.61253811227357,True,Saturday,False
162,2022-06-12,1412.259261692466,214.75786737022213,True,Sunday,False
163,2022-06-13,1578.3563726024297,225.37953044944868,False,Monday,False
164,2022-06-14,1447.3771360301744,278.90128387732966,False,Tuesday,False
165,2022-06-15,1241.0282494040266,262.38342780809495,False,Wednesday,False
166,2022-06-16,1002.1587209922047,274.6618047998347,False,Thursday,False
167,2022-06-17,1134.0374795501,306.9037894796184,False,Friday,False
168,2022-06-18,1401.9198167586812,172.63835651991388,True,Saturday,False
169,2022-06-19,1479.001619122462,157.38791506927532,True,Sunday,False
170,2022-06-20,1710.2272241086598,223.3145671112343,False,Monday,False
171,2022-06-21,1366.423984715682,225.52569145103686,False,Tuesday,False
172,2022-06-22,1166.6586895664343,247.68694871757688,False,Wednesday,False
173,2022-06-23,1056.947236051955,260.23455924449934,False,Thursday,False
174,2022-06-24,1131.3355981228165,258.30072397990057,False,Friday,False
175,2022-06-25,1277.1432813438942,204.8154974710807,True,Saturday,False
176,2022-06-26,1508.9061017734025,180.3900567563372,True,Sunday,False
177,2022-06-27,1565.2709456427415,293.6060223147195,False,Monday,False
178,2022-06-28,1284.5711994893256,242.06029500286132,False,Tuesday,False
179,2022-06-29,1051.75623339001,331.6050749976886,False,Wednesday,False
180,2022-06-30,970.0906737197249,268.77002043295016,False,Thursday,False
181,2022-07-01,1164.3284736062,224.28527330751152,False,Friday,False
182,2022-07-02,1244.5224527232485,297.87322505816667,True,Saturday,False
183,2022-07-03,1278.234991765295,344.4741724572956,True,Sunday,False
184,2022-07-04,1492.490414504928,393.29611644022447,False,Monday,True
185,2022-07-05,1595.7982383041824,421.42001482276277,False,Tuesday,False
186,2022-07-06,1249.2911659500028,264.19712873720636,False,Wednesday,False
187,2022-07-07,1236.953706026765,247.8151326202938,False,Thursday,False
188,2022-07-08,1230.929984275652,224.59618845794785,False,Friday,False
189,2022-07-09,1277.523396055688,134.55458325942408,True,Saturday,False
190,2022-07-10,1504.5194623476746,166.60455143798936,True,Sunday,False
191,2022-07-11,1431.4847912794876,275.69196382970415,False,Monday,False
192,2022-07-12,1312.8941542138077,256.4228123239061,False,Tuesday,False
193,2022-07-13,1161.949715172455,212.62783663864036,False,Wednesday,False
194,2022-07-14,1039.0502304080087,255.19542777553545,False,Thursday,False
195,2022-07-15,1197.9644407443338,261.55952139186513,False,Friday,False
196,2022-07-16,1233.7457014564523,153.484276913966,True,Saturday,False
197,2022-07-17,1368.248662990674,184.61175317836583,True,Sunday,False
198,2022-07-18,1513.1330677308904,251.74626155338,False,Monday,False
199,2022-07-19,1224.354935762568,215.7108910650813,False,Tuesday,False
200,2022-07-20,1142.6922362068779,260.7336208104485,False,Wednesday,False
201,2022-07-21,1070.8712657390379,266.82353579104705,False,Thursday,False
202,2022-07-22,1174.570943865316,282.4915372952583,False,Friday,False
203,2022-07-23,1308.1653021326972,211.6140615610471,True,Saturday,False
204,2022-07-24,1427.327984086056,138.66991896128727,True,Sunday,False
205,2022-07-25,1541.9027017268636,221.86524880254632,False,Monday,False
206,2022-07-26,1436.105044120905,265.4510580162598,False,Tuesday,False
207,2022-07-27,1151.3473088921817,265.41357852736627,False,Wednesday,False
208,2022-07-28,1048.4252127553118,265.4514305891814,False,Thursday,False
209,2022-07-29,1006.59962522003,365.5819447196416,False,Friday,False
210,2022-07-30,1181.873042253792,197.126715320795,True,Saturday,False
211,2022-07-31,1398.2584788729073,214.06696920541796,True,Sunday,False
212,2022-08-01,1471.832347133397,278.62005290479607,False,Monday,False
213,2022-08-02,1295.587329788742,269.54173753917394,False,Tuesday,False
214,2022-08-03,1150.9362205533967,240.54192266078962,False,Wednesday,False
215,2022-08-04,1118.5664904096343,272.769076614798,False,Thursday,False
216,2022-08-05,1103.003019109187,226.81524356387285,False,Friday,False
217,2022-08-06,1285.8251716469372,172.89544179779972,True,Saturday,False
218,2022-08-07,1427.0778752495532,165.43909356512688,True,Sunday,False
219,2022-08-08,1274.2588780371314,252.45622418158968,False,Monday,False
220,2022-08-09,1215.9353686815064,319.43975700020525,False,Tuesday,False
221,2022-08-10,1100.892431076112,193.98204422224757,False,Wednesday,False
222,2022-08-11,959.0280720076345,270.58780571123543,False,Thursday,False
223,2022-08-12,1182.0087592117807,201.61852386431045,False,Friday,False
224,2022-08-13,1336.986625436464,165.84204402631698,True,Saturday,False
225,2022-08-14,1513.797103278613,212.66851790902098,True,Sunday,False
226,2022-08-15,1395.918081383975,251.9284005728639,False,Monday,False
227,2022-08-16,1402.056691357053,217.6676566621208,False,Tuesday,False
228,2022-08-17,1148.734740953107,228.54088872220095,False,Wednesday,False
229,2022-08-18,1024.7428249233744,270.3879324680403,False,Thursday,False
230,2022-08-19,1020.2428586921086,228.0890010484859,False,Friday,False
231,2022-08-20,1207.5718805170816,186.49375768745924,True,Saturday,False
232,2022-08-21,1381.775944632907,181.3671551971144,True,Sunday,False
233,2022-08-22,1439.3117300787248,230.4519895718255,False,Monday,False
234,2022-08-23,1304.9894208928602,314.3183226797598,False,Tuesday,False
235,2022-08-24,1115.411739116054,269.01757066954036,False,Wednesday,False
236,2022-08-25,1071.0424698323782,189.2457224002718,False,Thursday,False
237,2022-08-26,1219.9790893965676,255.59362944308282,False,Friday,False
238,2022-08-27,1329.6023466312465,160.14640605694836,True,Saturday,False
239,2022-08-28,1243.098344731501,205.5730000438867,True,Sunday,False
240,2022-08-29,1235.7779871216205,226.22437784701899,False,Monday,False
241,2022-08-30,1349.1583379822448,539.5816460432021,False,Tuesday,False
242,2022-08-31,1018.5881923226394,558.1733576566228,False,Wednesday,False
243,2022-09-01,1013.9878458907832,568.9963951123127,False,Thursday,False
244,2022-09-02,1164.8678573592817,507.0148470755358,False,Friday,False
245,2022-09-03,1281.7397929801698,462.98870221198064,True,Saturday,False
246,2022-09-04,1632.0014469516848,458.7753799523804,True,Sunday,False
247,2022-09-05,1650.799595436973,523.4238623099977,False,Monday,False
248,2022-09-06,1409.300771471968,302.9636272084329,False,Tuesday,False
249,2022-09-07,1072.0624419860833,262.14945132882866,False,Wednesday,False
250,2022-09-08,1166.2592183099812,212.17348136994866,False,Thursday,False
251,2022-09-09,1147.706123478138,277.5358584116433,False,Friday,False
252,2022-09-10,1130.013941232663,243.664685910379,True,Saturday,False
253,2022-09-11,1389.4912269167678,210.9739578165344,True,Sunday,False
254,2022-09-12,1451.5769714661762,204.4189010213796,False,Monday,False
255,2022-09-13,1370.784091199623,235.47297781401247,False,Tuesday,False
256,2022-09-14,1141.037920146818,288.00733447559867,False,Wednesday,False
257,2022-09-15,941.7110182848354,228.76991603143657,False,Thursday,False
258,2022-09-16,1172.7893061564746,263.31458284438685,False,Friday,False
259,2022-09-17,1252.5520008330263,203.23902160288011,True,Saturday,False
260,2022-09-18,1384.1864011883094,152.1920858526575,True,Sunday,False
261,2022-09-19,1371.3967718607541,248.21423931814599,False,Monday,False
262,2022-09-20,1266.711736639524,152.76197979792784,False,Tuesday,False
263,2022-09-21,1027.6077500893941,219.2683707599713,False,Wednesday,False
264,2022-09-22,1034.3891736930336,242.4229554582052,False,Thursday,False
265,2022-09-23,1166.9671167093752,212.5665045410545,False,Friday,False
266,2022-09-24,1117.0354241655089,228.97233911794905,True,Saturday,False
267,2022-09-25,1268.477966162333,137.09575866118104,True,Sunday,False
268,2022-09-26,1536.5076670084077,236.79866539909048,False,Monday,False
269,2022-09-27,1304.2780473120147,253.92221731858274,False,Tuesday,False
270,2022-09-28,1039.4234461664714,293.23819867198347,False,Wednesday,False
271,2022-09-29,1128.3888878161824,206.92413546461682,False,Thursday,False
272,2022-09-30,1046.3046238370757,284.8949125646488,False,Friday,False
273,2022-10-01,1421.484085215994,180.3069918305876,True,Saturday,False
274,2022-10-02,1434.9384219077258,150.55474046856148,True,Sunday,False
275,2022-10-03,1427.8260091346413,263.86310422789813,False,Monday,False
276,2022-10-04,1469.2644344755763,255.9717908672041,False,Tuesday,False
277,2022-10-05,1057.629789725549,231.99349368523616,False,Wednesday,False
278,2022-10-06,1126.0724353813546,252.09406254970057,False,Thursday,False
279,2022-10-07,1125.4039012828737,238.4405920941472,False,Friday,False
280,2022-10-08,1348.47981871931,183.40552035753745,True,Saturday,False
281,2022-10-09,1538.6182124727472,199.8639202356314,True,Sunday,False
282,2022-10-10,1447.6444173696543,297.5805044843606,False,Monday,False
283,2022-10-11,1244.5696770385211,212.8655350351945,False,Tuesday,False
284,2022-10-12,1178.9805785526748,313.991001239688,False,Wednesday,False
285,2022-10-13,1039.4340217291133,191.43736601432494,False,Thursday,False
286,2022-10-14,1243.5889418685733,245.4464471489325,False,Friday,False
287,2022-10-15,1311.5877470099872,197.64951619453728,True,Saturday,False
288,2022-10-16,1355.40755871619,188.429756032051,True,Sunday,False
289,2022-10-17,1471.5954339408463,231.31901440538218,False,Monday,False
290,2022-10-18,1213.355522109354,243.75633248928173,False,Tuesday,False
291,2022-10-19,1065.5312397817042,235.209971960235,False,Wednesday,False
292,2022-10-20,1158.0666205462383,232.31905729167366,False,Thursday,False
293,2022-10-21,1056.8402488801742,275.48806291063073,False,Friday,False
294,2022-10-22,1178.1820193153424,190.71046457895142,True,Saturday,False
295,2022-10-23,1460.8313423437548,159.21271214218038,True,Sunday,False
296,2022-10-24,1578.6362919604205,276.9879962629975,False,Monday,False
297,2022-10-25,1383.6084640222853,259.21898562629826,False,Tuesday,False
298,2022-10-26,1214.738790484902,274.3858635651688,False,Wednesday,False
299,2022-10-27,1038.4097155400884,268.88886525770835,False,Thursday,False
300,2022-10-28,1014.635236769377,225.13014967233784,False,Friday,False
301,2022-10-29,1415.4487514486682,163.1945687940909,True,Saturday,False
302,2022-10-30,1424.117746952917,202.41880815369785,True,Sunday,False
303,2022-10-31,1443.7777234226396,268.31110796300396,False,Monday,False
304,2022-11-01,1426.3038415959375,249.37295218107556,False,Tuesday,False
305,2022-11-02,1216.127592221488,253.51982149926346,False,Wednesday,False
306,2022-11-03,1141.0520387908311,288.3299468736527,False,Thursday,False
307,2022-11-04,1306.6880592866003,473.1890108822544,False,Friday,False
308,2022-11-05,1242.5362028827976,437.34907398243047,True,Saturday,False
309,2022-11-06,1547.1972441915873,414.87037297431255,True,Sunday,False
310,2022-11-07,1628.7901513215882,484.4057164505127,False,Monday,False
311,2022-11-08,1517.7520775767148,523.8994581069451,False,Tuesday,False
312,2022-11-09,1433.2735898778546,515.6986430169702,False,Wednesday,False
313,2022-11-10,1286.9309219167951,515.3414416273484,False,Thursday,False
314,2022-11-11,1353.5019747001988,289.16436421462987,False,Friday,False
315,2022-11-12,1549.5261782484793,180.63011524898278,True,Saturday,False
316,2022-11-13,1592.5453142456067,200.4585891388489,True,Sunday,False
317,2022-11-14,1459.4038987976062,240.6919973021963,False,Monday,False
318,2022-11-15,1271.5344447449145,259.72499057465325,False,Tuesday,False
319,2022-11-16,1038.0835770121396,246.09570836896947,False,Wednesday,False
320,2022-11-17,1277.770307972914,252.90987894978156,False,Thursday,False
321,2022-11-18,1077.0272998162914,267.8547107631074,False,Friday,False
322,2022-11-19,1297.7639148037317,155.45337950299583,True,Saturday,False
323,2022-11-20,1455.7854332079503,242.7716182705638,True,Sunday,False
324,2022-11-21,1552.140317382584,219.81947855500894,False,Monday,False
325,2022-11-22,1419.2074448138678,213.57434161636803,False,Tuesday,False
326,2022-11-23,1303.6929433452642,284.74332620500206,False,Wednesday,False
327,2022-11-24,1068.316332188653,273.7498808188881,False,Thursday,False
328,2022-11-25,1138.570605873571,268.72359451156467,False,Friday,False
329,2022-11-26,1375.73766122034,348.8503652779284,True,Saturday,False
330,2022-11-27,1485.1466496720989,329.6325968145926,True,Sunday,False
331,2022-11-28,1671.390337926406,373.08236885542505,False,Monday,True
332,2022-11-29,1524.1215235930665,402.2741367458118,False,Tuesday,False
333,2022-11-30,1360.7391436455541,229.68514865463663,False,Wednesday,False
334,2022-12-01,1275.0455108252554,279.2535920025325,False,Thursday,False
335,2022-12-02,1374.2473975841938,245.58827855493584,False,Friday,False
336,2022-12-03,1349.8988819322922,155.23508409622465,True,Saturday,False
337,2022-12-04,1420.026914430467,170.3584247504102,True,Sunday,False
338,2022-12-05,1576.431290804904,262.3879436282687,False,Monday,False
339,2022-12-06,1332.2029203995805,233.08826341588076,False,Tuesday,False
340,2022-12-07,1179.8314387095377,225.33338813300705,False,Wednesday,False
341,2022-12-08,1218.3399264117315,257.31061634475736,False,Thursday,False
342,2022-12-09,1293.8459803448832,257.34899713326166,False,Friday,False
343,2022-12-10,1350.5229120355625,164.79170473886612,True,Saturday,False
344,2022-12-11,1551.4158960039808,165.86885083145032,True,Sunday,False
345,2022-12-12,1703.874680848277,256.96149812072906,False,Monday,False
346,2022-12-13,1425.5704469845386,206.55746975508026,False,Tuesday,False
347,2022-12-14,1443.903071079322,207.77608676870335,False,Wednesday,False
348,2022-12-15,1229.830420141003,228.4466733624269,False,Thursday,False
349,2022-12-16,1054.4885178233353,243.5965854486446,False,Friday,False
350,2022-12-17,1415.1054147950326,189.32722696794013,True,Saturday,False
351,2022-12-18,1556.4980508654687,224.26068650848657,True,Sunday,False
352,2022-12-19,1679.300552503447,275.7297886960606,False,Monday,False
353,2022-12-20,1491.6166854980045,245.20184410109718,False,Tuesday,False
354,2022-12-21,1276.5106513648498,249.42951376291933,False,Wednesday,False
355,2022-12-22,1114.7398480535821,219.92411906086573,False,Thursday,False
356,2022-12-23,1218.6933915186576,399.4446059202283,False,Friday,False
357,2022-12-24,1328.7101125178963,321.34024083239586,True,Saturday,False
358,2022-12-25,1491.4105988713377,339.6815568101427,True,Sunday,True
359,2022-12-26,1733.7115536202396,375.1830716934303,False,Monday,False
360,2022-12-27,1667.5904714274566,265.58039542723515,False,Tuesday,False
361,2022-12-28,1405.469958205632,295.98216739007734,False,Wednesday,False
362,2022-12-29,1193.7665347393033,246.73719554629426,False,Thursday,False
363,2022-12-30,1300.313472510126,412.0513516629683,False,Friday,False
364,2022-12-31,1537.5345568094676,350.7043197513334,True,Saturday,False
365,2023-01-01,1522.2926481425031,317.96338584342493,True,Sunday,True
366,2023-01-02,1700.613615989868,406.7227744543125,False,Monday,False
367,2023-01-03,1569.9444102961966,250.37777202345384,False,Tuesday,False
368,2023-01-04,1315.2298328468762,252.93028295646496,False,Wednesday,False
369,2023-01-05,1377.3798007198536,226.809706484336,False,Thursday,False
370,2023-01-06,1263.1006294087813,250.7353052277683,False,Friday,False
371,2023-01-07,1466.6811633416858,194.9399487373635,True,Saturday,False
372,2023-01-08,1505.254372567778,223.53430823385125,True,Sunday,False
373,2023-01-09,1596.6693942835943,278.77812478255623,False,Monday,False
374,2023-01-10,1550.2041168909996,314.59547372534666,False,Tuesday,False
375,2023-01-11,1308.6191021073375,226.97957311335853,False,Wednesday,False
376,2023-01-12,1403.9642678631983,276.16961910162036,False,Thursday,False
377,2023-01-13,1296.3643328336277,255.50026017215055,False,Friday,False
378,2023-01-14,1452.519056790232,245.6940879965302,True,Saturday,False
379,2023-01-15,1697.4375882739694,155.75105143934545,True,Sunday,False
380,2023-01-16,1537.9773801928864,224.8083447345767,False,Monday,False
381,2023-01-17,1398.8804757999433,232.01822063667933,False,Tuesday,False
382,2023-01-18,1192.5563791534164,186.2831282707058,False,Wednesday,False
383,2023-01-19,1351.2156267423597,234.22734934957717,False,Thursday,False
384,2023-01-20,1251.3708955917198,227.22602015338907,False,Friday,False
385,2023-01-21,1631.456648588082,184.51181359428622,True,Saturday,False
386,2023-01-22,1569.139642848486,190.25267927331478,True,Sunday,False
387,2023-01-23,1665.797479100626,306.2851251764766,False,Monday,False
388,2023-01-24,1642.8892924445847,278.5127151455815,False,Tuesday,False
389,2023-01-25,1512.212002955817,232.6928903301279,False,Wednesday,False
390,2023-01-26,1480.3566459109825,223.04755985954927,False,Thursday,False
391,2023-01-27,1436.3502907528612,264.7575751451952,False,Friday,False
392,2023-01-28,1552.7563645009589,140.39300378938074,True,Saturday,False
393,2023-01-29,1671.0753031069494,234.94376297563062,True,Sunday,False
394,2023-01-30,1751.8362789069315,285.3832036216386,False,Monday,False
395,2023-01-31,1464.879722692701,235.92473043685885,False,Tuesday,False
396,2023-02-01,1328.9157621664408,198.60596412727367,False,Wednesday,False
397,2023-02-02,1318.3616059807548,290.6161712249624,False,Thursday,False
398,2023-02-03,1316.1505448281077,246.56380464242147,False,Friday,False
399,2023-02-04,1429.6557151620052,217.13448935920385,True,Saturday,False
400,2023-02-05,1735.354613576605,132.167170236169,True,Sunday,False
401,2023-02-06,1770.396345782521,232.0187493113868,False,Monday,False
